gold_id,is_common_sample,assigned_to,candidate_group,rating,rating_num,content_norm,goods_name,brand_name,option_text,analysis_category,survey_size,survey_color,survey_thickness,survey_stretch,strong_complaint_matches,weak_topic_matches,risky_common_matches,positive_matches,has_contrast_marker,late_delivery,wrong_item,missing_item,damaged_on_arrival,packaging_issue,size_large,size_small,fit_dissatisfaction,finish_defect,durability,contamination,fabric_issue,thickness,poor_comfort,color_mismatch,design_mismatch,price_dissatisfaction,other_complaint,uncertain,labeler,label_notes,is_complaint_auto,coarse_labels_auto,review_id,goods_no,,label_notes,의논여부,,cross_notes
G0422,0,member2,partial_complaint_in_rating5,5,5,"불편할까봐 고민하고 샀는데, 진짜 겨울동안 너무너무 잘 신고 있습니다 ㅠㅠ!! 수족냉증 있어서 안에 털이 많이 있는 걸로 사고 싶었는데 너무 따뜻하고 여행갈 때 신었는데도 불편함 없었어요! 사이즈는 정사이즈보다 반업 정도 했더니 딱 맞습니다. 가격대비 너무 만족해요! ??",SAC 플랫폼 양털부츠 미들 412346018 (4cm),솔트앤초콜릿,베이지 · 230,신발,,,,,"불편, 불편할","사이즈, 가격, 사이즈는, 가격대비, 정사이즈, 사이즈보다","다, 잘, 수, 딱, 더, 때, 보다, 할, 있어, 해요, 울, 있어서, 정도, 대비, 있습니다, 신고, 사고, 따뜻하고, 너무 잘, 너무너무, 편함","만족해요, 만족, 갈, 맞습니다",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,70545962,3643239,,,,,
G0423,0,member3,ambiguous_low_rating_topic_only,3,3,면이 톡톡하고 튼튼해보여요 편한 핏이라 아이가 이옷을 좋아하네요,워시드 카고 팬츠(카키),테이크이지 키즈,150,하의,,화면과 비슷,,적당함,,"핏, 핏이","좋아, 면, 옷, 하네요, 편한, 아이가, 보여요",좋아하네요,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,79850596,3436060,,,,,
G0424,1,ALL,clear_non_complaint_rating5,5,5,핏이 이쁘고 편해서 6번째 구매합니다 항상 감사합니다,린넨 라이크 세미 와이드 밴딩 팬츠 - 10 COLOR,수아레,(세미와이드)블랙:M,하의,정사이즈,화면과 비슷,,적당함,,"핏, 핏이","다, 해서, 합니다","감사합니다, 편해서",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,83433014,1924274,,불만없음,,,
G0425,0,member5,partial_complaint_in_rating5,5,5,두께도 적당하고 재질도 좋고 색감도 너무 너무 맘에 듭니다. 이걸로 이제 사서 아쉽네요. 적극 추천합니다.,스톤 워싱 크롭 데님 자켓 [로우 인디고],에이지오디,로우 인디고 · L,아우터,정사이즈,어두움,두꺼움,,아쉽네요,"색, 색감, 두께, 색감도, 색감도 너무","다, 합니다, 질, 재질, 맘에, 추천, 사서","좋고, 추천합니다, 재질도, 적당하고, 맘에 듭니다, 재질도 좋고",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,82764028,4300034,,,,,
G0426,0,member1,mixed_or_partial_rating4,4,4,"스타일은 마음에 드는데, 주머니 안쪽에 바느질한 부분에 마감이 안 좋아서 구멍이 뚫려서 주머니에 넣었던 열쇠가 주머니 안쪽으로 빠져서 한참 찾았습니다. 그거 말고는 다 마음에 들어요!",3 레이어 써밋 후드 윈드 브레이커 사파이어 블루,트래블,MEDIUM,아우터,조금 큼,화면과 비슷,얇음,,"마감이, 마감, 구멍이",,"다, 좋아, 들, 으로, 질, 들어, 감이, 타, 스타일","들어요, 마음에, 좋아서",FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,member1,,,,79572810,2703787,,,,,
G0427,0,member1,partial_complaint_in_rating5,5,5,할인할때 사서 좋아요. 같는제품 레드 잘 신고 있는데 할인하길래 딸래미 블랙도 구매했어요. 사이즈가 좀 찡기긴 한데.. 무료반품이 많아지면 좋겠어요 ㅠㅠ,어센틱 - (웨이브 워시드) 블랙 / VN000BW5CJK1,반스,235,신발,,,,,반품,"사이즈, 제품, 사이즈가, 품이","좋아, 잘, 면, 때, 할, 긴, 했어요, 블랙, 신고, 있는데, 사서","좋아요, 구매했어요",TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,76471388,3875300,,,,,
G0428,1,ALL,mixed_or_partial_rating4,4,4,굳 좋음 내가 170이라 정핏으로 입으려고 s로 바꿔서 길이가 약간 아쉽지만 좋아요,BIG TYPO HOODIE ZIP UP RED,아메스 월드와이드,레드 S,아우터,정사이즈,화면과 비슷,적당함,,아쉽지만,"핏, 길이, 핏으로","좋아, 으로, 좋음",좋아요,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,79964673,4709389,,,,,
G0429,,member4,clear_non_complaint_rating5,5,5,포장 꼼꼼하고 코치 가방 마음에 들어요. 요즘 매일 들고 다니는데 코디하기도 좋아요.,브루클린 숄더 백 28 CU068 B4MPL,코치,NONE,가방,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,81767870,4274597,,,,,
G0430,0,member3,partial_complaint_in_rating5,5,5,예쁜데 생각보다 크고 넉넉해서 운동할 땐 살짝 끌려 올라가거나 어깨끈이 불안정해요..! 하나 작은 사이즈 나오면 색상별로 사고싶을 정도로 예쁨,Rosefrantz Simple Bra Top [White],로제프란츠,White · FREE,상의,,,,,별로,"색, 사이즈, 색상, 작은 사이즈","다, 면, 해서, 보다, 할, 해요, 생각, 살, 생각보다, 정도, 살짝, 운동, 하나, 올, 끈, 작은, 사고, 정도로",운동할,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,member3,,,,63611561,4153456,,,,,
G0431,0,member2,partial_complaint_in_rating5,5,5,"발볼이 넓은편이여서 편안하게 신으려고 반업해서 주문했어요 그랬더니 발볼, 발등 불편한곳 없이 잘 맞고요 무게가 가벼워서 휘뚜루마뚜루 신고 다닐거 같아요 가성비 최고라 비상용으로 한개 더 구매하려고요bb",콘치 런닝 스니커즈 블랙 114-PSW014CC,오브조이,114-PSW014CC_250,신발,정사이즈,,,,불편,가성비,"다, 잘, 같아, 해서, 같아요, 하게, 으로, 더, 했어요, 거 같아요, 등, 볼, 없이, 신고, 편한, 발볼","맞고, 다닐, 가벼워서, 잘 맞고",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,82996781,3900845,,,,,
G0432,0,member2,partial_complaint_in_rating5,5,5,운동할 때 입으려고 샀는데 착용감이 정말 좋아요. 신축성도 좋고 땀 흡수도 잘돼서 러닝이나 웨이트할 때 전혀 불편함 없어요. 핏도 깔끔하게 떨어져서 체형 보정도 되는 느낌이에요. 가격 대비 만족도 높아요!,[쿨링/기모] 트리코트 러닝 운동 조거 팬츠 (2 color),블랙몬스터핏,블랙 · M,하의,,,,,불편,"핏, 가격, 핏도, 신축성, 가격 대비","좋아, 잘, 수, 하게, 때, 할, 전, 느낌, 감이, 정도, 착용, 운동, 느낌이, 대비, 할 때, 되는, 땀, 수도, 없어요, 편함, 착용감이","좋아요, 좋고, 운동할, 운동할 때, 만족, 깔끔하게, 착",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,76470625,3384853,,,,,
G0433,0,member5,partial_complaint_in_rating5,5,5,처음에 받았는데 너무 버터색이 와서 교환했는데 이쁜 아이보리색이 왔어요ㅎㅎ 색상 마음에 들어요,덕다운 경량 패딩 372908 [6color],지오다노,02오프화이트 · S,아우터,,,,,"교환, 교환했는데","색, 색상, 색이","들, 들어, 했는데, 처음","들어요, 마음에, 이쁜",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,50623244,2948747,,,,,
G0434,,member4,clear_non_complaint_rating5,5,5,편하고 좋아여 밑에 조거스타일이라 흘러내리지 않아서 좋아요,캠프 러닝 스포츠 바지 운동 조거팬츠 M (3컬러),레이지비,조거 팬츠 블랙 · L,하의,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,78001409,2502974,,,,,
G0435,0,member3,ambiguous_low_rating_topic_only,3,3,사이즈 잘못 시켰는데 그냥 신으려고요 발볼은 좁습니다,클린 슬라이드 - 블랙:화이트 / 100208445,리복,280,신발,,,,,,사이즈,"다, 잘, 볼, 발볼",,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,member3,불만 없음,,,59045369,3846495,,,,,발볼이 좁다는 게 본인 발볼이 좁다는 건지 신발의 발볼이 좁게 나왔다는 건지 판단 불가
G0436,0,member1,partial_complaint_in_rating5,5,5,레이어드 활용하기 좋습니다 색깔이 다른 색도 있음 좋겠는데 딱 기본 색상만 있는게 조금 아쉽네요,리브드 로고 슬리브리스 [그레이],바우로 프로덕트,M,상의,정사이즈,화면과 비슷,적당함,강함,"아쉽네요, 조금 아쉽네요","색, 색상, 색도, 색깔이, 다른 색도","다, 딱, 조금, 기본, 레이어드",좋습니다,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,member1,,,,83343781,4148441,, 다른 색도 있으면 좋겠는데 기본 색상만 있는게 아쉽네요 > 기타 불만,,,
G0437,0,member5,partial_complaint_in_rating5,5,5,245는 너무 허덕여서 240으로 사이즈 변경했는데 얘는 좀 작아요 발코가 아픈디 245가 너무 커서... 어쩔 수 없다고 생각합니다 원래 신던 어글리슈즈가 너무 헤져서 구매했는데 너무 지저분해보이지 않는 쉐입이라 좋아요,어글리 대디 매쉬 운동화 (트리플 블랙),버튼서울,240,신발,정사이즈,,,,"작아요, 너무 커서, 좀 작아요",사이즈,"다, 좋아, 수, 합니다, 으로, 생각, 했는데, 구매했는데, 커서, 원래",좋아요,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,member5,,,,81551836,3416013,,,,,
G0438,0,member2,clear_complaint_low_rating,2,2,무겁고 많이 불편해요..디자인은 예쁜데 그것 뿐인 것 같아요 ㅠㅠ,Bebe 3Color 캐쥬얼 하트 레이스업 스니커즈 4cm,마크모크,Silver · 235,신발,,,,,"불편해요, 불편","디자인, 디자인은, 디자인은 예쁜데","같아, 같아요, 해요, 것 같아, 것 같아요",,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,member2,,,,63356835,3890871,,,,,
G0439,1,ALL,partial_complaint_in_rating5,5,5,001 사이즈는 너무 오버핏일 것 같아서 000 사이즈로 주문햇습니다 그래도 조금 커요ㅎㅎ 부담스럽지 않은 오버핏 원하시는 분들 추천합니다 프린팅 깨끗하게 되어있고 의외로 얇은거같아용,키르시 X 썬원버드 빅 오버 사이즈 그래픽 티셔츠 [멜란지 그레이],키르시,0,아울렛,,,,,커요,"사이즈, 핏, 사이즈는, 얇은, 사이즈로","다, 들, 같아, 합니다, 하게, 것 같아, 조금, 추천, 되어, 있고, 같아서, 않은","추천합니다, 부담스럽지",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,74996868,4967758,,불만없음,,,
G0440,0,member1,partial_complaint_in_rating5,5,5,일단 마감이나 재질이 너무 맘에 들어요! 커플룩으로 다들 구매하십쇼 ㅠㅠ 여자분들도 입기 딱 좋아요!! 색감도 딥 오렌지답게 너무 예쁘구요! 남자친구 체격이 있어서 맞는 사이즈 찾기 쉽지않은데 2xl 구매하니 딱 좋아요!! 그래서 다른 컬러 2개 추가 주문 해떠요><??,크루넥 리브 니트 스웨터_멜란지오렌지,블론드나인,XXL,상의,정사이즈,,,적당함,"마감이, 마감","색, 사이즈, 색감, 색감도","다, 좋아, 들, 으로, 딱, 질, 들어, 있어, 입기, 재질, 맘에, 감이, 있어서, 재질이, 일단, 않은, 추가, 남자","좋아요, 들어요, 딱 좋아요, 입기 딱, 너무 맘에 들어요, 친구, 입기 딱 좋아요",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,81153933,1710327,,불만없음,,,
G0441,,member4,mixed_or_partial_rating4,4,4,허리가 넉넉하게 맞는 편이고 가성비 있어서 좋아요. 다만 골반쪽이랑 y존이 끼는 것 같아요. 허리는 손이 들어갈정도로 여유있는데 이정도면 골반 좀 넓으신 분들은 힘들 것 같습니다,우먼즈 스트레이트 데님 팬츠 [미디엄 인디고],무신사 스탠다드 우먼,24,하의,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,member4,,,,83429353,2303284,,,,,
G0442,0,member3,clear_complaint_low_rating,1,1,"오자마자 박스는 파손 직전에 엉망진창(비닐포장으로 왔음), 신발 가죽은 전면부에 주금이 자글자글하네요. 새제품이 맞나 싶을 정도로 낮은 퀄리티의 제품을 받고, 반품하려 했지만 바빠서 기간 놓쳐서 떠안게 됐습니다. 사측은 정상제품이라고 하니 할말 없네요~ 다시는 도프제이슨 물건 구매안할 듯 합니다 👍",볼드 앵클 레인부츠 2 COLOR + 방수 주머니,도프제이슨,270,신발,,,,,"반품, 다시는","제품, 퀄리티, 품이, 제품을","다, 면, 합니다, 으로, 할, 전, 티, 듯, 정도, 하네요, 신발, 가죽, 포장, 정도로, 전에, 물건",,FALSE,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,member3,,,,46645693,3363960,,,,,박스가 파손되어 옴
G0443,,member4,partial_complaint_in_rating5,5,5,바지마감처리가좋으며 핏이 좋고 스판 기능좋아요,스포티브 스트레이트 슬랙스 [블랙],무신사 스탠다드,32,아울렛,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,82778984,3947938,,,,,
G0444,0,member2,mixed_or_partial_rating4,4,4,스타일이랑 색낄은 화면이랑 같지만 약간 마감재질이 세탁을해더 머가묻네요,린넨 라이크 세미 와이드 밴딩 팬츠 - 10 COLOR,수아레,(세미와이드)스톤:S,하의,조금 큼,화면과 비슷,,강함,마감,"색, 화면","면, 더, 질, 재질, 타, 스타일, 재질이, 스타일이",,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,member2,,,,83331888,1924274,,,,,
G0445,,member4,ambiguous_low_rating_topic_only,3,3,사진과 색상이 너무 차이가 큽니다 완전 쨍한 초록색?이라 쉽지않네요 핏은 이쁩니다!,디비전 와이드 카고 팬츠 (KHAKI),엑스컨테이너,L,하의,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,member4,,,,70445025,3797057,,,,,
G0446,0,member3,clear_complaint_low_rating,3,3,좋긴한데 노트북에 전공책까지 넣으면 어깨아프고 좀 불편함. 가방 안에서 책들이 막 움직임ㅜㅜ 내 문젠가..?,빅 하프문 스트링 메신저백 블랙,바이모스,ONE,가방,,,,,불편,,"들, 면, 전, 긴, 가방, 까지, 막, 편함",,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,73064057,3640765,,,,,어깨가 아프고 불편
G0447,0,member5,mixed_or_partial_rating4,4,4,"받자마자 원단부터 마음에 들었어요. 탄탄하면서도 부드러운 촉감이라 착용감이 편하고, 오래 입어도 형태가 쉽게 무너지지 않습니다. 브라운 컬러는 톤이 과하지 않아서 어떤 상의와도 잘 어울리고, 계절감도 딱 맞아요. 실내 조명이나 자연광 아래에서도 색감이 자연스럽게 살아나서 고급스러운 느낌이 납니다. 핏은 전체적으로 여유로운 와이드 실루엣이라 다리 라인을 자연스럽게 커버해주고, 움직일 때마다 흐르는 라인이 멋스럽습니다. 허리 부분도 불편하지 않고 단단하게 잡아줘서 활동할 때 안정감이 있어요. 밑단도 신발에 끌리지 않아서 바닥청소 봉사는 안 해도 될 것 같습니다 오른쪽 주머니도 투포켓으로 나누어져 있어서 활용도가 좋아요. 심플한 티셔츠나 맨투맨, 셔츠와 매치해도 다 잘 어울리고, 꾸안꾸 룩으로 입기에도 좋습니다. 전체적으로 핏, 색감, 원단 퀄리티 모두 만족스러웠고, 데일리 팬츠로 자주 손이 갈 것 같아요.",코튼 스윙 벌룬핏 팬츠[브라운],스켈리웩,L,하의,,,,,"불편, 불편하지","색, 핏, 색감, 허리, 퀄리티, 원단, 색감이, 핏은","다, 좋아, 잘, 들, 면, 같아, 같아요, 하게, 으로, 딱, 때, 할, 있어, 입기, 울, 전, 것 같아, 티, 느낌, 살, 것 같아요, 감이, 있어서, 입어, 않아, 착용, 같습니다, 않고, 있어요, 느낌이","좋아요, 편하고, 좋습니다, 마음에, 입어도, 다 잘, 어떤, 모두, 어울리고, 활용도, 만족, 활용도가, 잡아줘서, 데일리, 갈, 잘 어울리고, 꾸안꾸, 매치해도, 입기에도, 자연스럽게, 착, 과하지",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,79335320,4556654,,,,,
G0448,0,member2,mixed_or_partial_rating4,4,4,모카색상좋고 얇지만 두꺼운옷 별로 선호하지않아서 입을만함,(Renew Ver.) 코듀로이 원턱 와이드 밴딩팬츠 ( 6Color ),브렌슨,모카 · XL,하의,정사이즈,화면과 비슷,,적당함,별로,"색, 색상","옷, 입을, 않아, 않아서, 두꺼운",좋고,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,81809765,2926541,,,,,
G0449,0,member1,ambiguous_low_rating_topic_only,1,1,어깨에 맬 수 있는 끈이 사진상으로는 있는데 동봉되어 오질 않았네요. 그거 보고 산건데.,에센셜 숄더 토트백,효지,블랙 · FREE,가방,,,,,,어깨에,"수, 으로, 질, 되어, 보고, 끈, 수 있는, 있는데",,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,71793524,1700504,,,,,
G0450,0,member5,partial_complaint_in_rating5,5,5,가볍고 심플한 디자인 갖고다니기 너무 예뻐요. 경량 가방처럼 엄청 가벼워요!! 사다리꼴처럼 아래쪽이 넓게 빠지는 디자인이라 심플하면서 감각적으로 예쁜 디자인이에요. 브라운색 처음 들어보는데 붉은기 도는데 너무 예쁩니다. 4계절 내내 잘 들수있을거에요. 수납 공간 넓직해서 너무 좋습니다. 다만 안에 작은 지퍼칸 한개만 있어서 수납 구분이 더 있었으면 완벽하게 좋았을것 같아요. 저는 다른분들 후기 좋은점만 체감하면서 쓰고있어요! 처음에 새가방 냄새가 좀 나서 햇볕에 냄새 빼고 쓰니까 전혀 안느껴져요! 써보고 다른 칼라 한개 더 사야겠어요.,993리트 숄더앤 크로스백,맥끌라니,다크브라운 · ONE SIZE,가방,,,,,냄새가,"색, 디자인, 디자인이","다, 잘, 들, 면, 같아, 수, 해서, 같아요, 하게, 으로, 더, 들어, 있어, 좋은, 전, 것 같아, 것 같아요, 있어서, 가방, 엄청, 있어요, 있을, 처음, 보고, 다만, 작은, 저는, 하면서, 다리, 브라운","좋습니다, 예뻐요, 있을거, 예쁩니다, 다니기, 수납, 너무 예쁩니다, 내내",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member5,,,,83101381,4214533,,,,,
G0451,,member4,partial_complaint_in_rating5,5,5,마감 깔끔하고 사이즈도 적당한거 같아요! 옷이 두꺼운건 아닌데 품이 커서 아우터도 좀 큰걸로 입어야 되더라구요😅 편하게 입기 좋아요~ 만족♡,Rugby Striped Knit - 3COL,어반드레스,1,상의,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,36063865,2751882,,,,,
G0452,0,member5,clear_non_complaint_rating5,5,5,솔직히 디자인은 딱히 이쁠건 없는데 데일리로 정말 좋아 보여요. 정말 편합니다. 핏이 사진에 보이는거랑 똑같아서 놀랐어요. 너무 마음에 듭니다.,더블 사이드 라인 트랙 버티컬 팬츠 (BROWN),토피,S,하의,정사이즈,화면과 비슷,,적당함,,"핏, 디자인, 핏이, 디자인은","다, 좋아, 같아, 합니다, 딱, 같아서, 없는, 보이는, 보여요","마음에, 너무 마음에, 마음에 듭니다, 편합니다, 데일리로, 너무 마음에 듭니다, 데일리",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,81851469,3439084,,,,,
G0453,,member4,partial_complaint_in_rating5,5,5,수납공간이 좁아 다소 불편하지만 가벼운 무게로 편하게 운동할수 있을것 같아 만족합니다,베이식 러닝 벨트 - Black,에이알씨,none,가방,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member4,,,,40796678,2806573,,,,,
